Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2839.4","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2022","2022","7021","Annual value","USD","2475.5","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1980.2","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","12198.8","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","246.1","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01449.90","Other oil seeds, n.e.c.","2022","2022","7021","Annual value","USD","3724.8","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","2045.4","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","1185.2","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01705","Peas, dry","2022","2022","7021","Annual value","USD","273.4","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2022","2022","7021","Annual value","USD","2725.8","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01448","Poppy seed","2022","2022","7021","Annual value","USD","2237.8","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","271.3","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2022","2022","7021","Annual value","USD","612","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","527.9","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","957","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","1409.2","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","0116","Rye","2022","2022","7021","Annual value","USD","289.2","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","7021","Annual value","USD","609.9","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2022","2022","7021","Annual value","USD","5423.2","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","620.5","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01354","Strawberries","2022","2022","7021","Annual value","USD","6320.2","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01801","Sugar beet","2022","2022","7021","Annual value","USD","66.3","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","590","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01191","Triticale","2022","2022","7021","Annual value","USD","252.4","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2022","2022","7021","Annual value","USD","4987.8","A","Official figure"
"PP","Producer Prices","040","Austria","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","295.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01371","Almonds, in shell","2022","2022","7021","Annual value","USD","1388.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","300","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","705.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","211.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1864.7","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2022","2022","7021","Annual value","USD","411.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01192","Buckwheat","2022","2022","7021","Annual value","USD","352.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","176.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2022","2022","7021","Annual value","USD","294.1","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","352.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01344.02","Cherries","2022","2022","7021","Annual value","USD","1188.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01373","Chestnuts, in shell","2022","2022","7021","Annual value","USD","2823.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","2022","2022","7021","Annual value","USD","1429.4","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","588.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","594.1","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01351.01","Currants","2022","2022","7021","Annual value","USD","611.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","411.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01315","Figs","2022","2022","7021","Annual value","USD","411.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","423.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","1411.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01374","Hazelnuts, in shell","2022","2022","7021","Annual value","USD","1764.7","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","1752.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","941.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2022","2022","7021","Annual value","USD","1470.6","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","264.7","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","21112","Meat of buffalo, fresh or chilled","2022","2022","7021","Annual value","USD","3217.6","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3217.6","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","2564.7","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2022","2022","7021","Annual value","USD","3411.8","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3276.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2022","2022","7021","Annual value","USD","3452.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","352.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2022","2022","7021","Annual value","USD","1882.4","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","15723.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","176.5","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01450","Olives","2022","2022","7021","Annual value","USD","588.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","205.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01253.01","Onions and shallots, green","2022","2022","7021","Annual value","USD","588.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01323","Oranges","2022","2022","7021","Annual value","USD","588.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","7021","Annual value","USD","647.1","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2022","2022","7021","Annual value","USD","529.4","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2022","2022","7021","Annual value","USD","441.2","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2022","2022","7021","Annual value","USD","470.6","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2022","2022","7021","Annual value","USD","605.9","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01342.01","Pears","2022","2022","7021","Annual value","USD","564.7","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01242","Peas, green","2022","2022","7021","Annual value","USD","235.3","A","Official figure"
"PP","Producer Prices","031","Azerbaijan","5532","Producer Price (USD/tonne)","01359.01","Persimmons","2022","2022","7021","Annual value","USD","235.3","A","Official figure"
